ds,yhat,yhat_lower,yhat_upper
2025-04-19,1837.494882270903,1775.1002894785445,1903.080211508339
2025-04-20,1860.0192532402236,1801.1656910194401,1923.135238307864
2025-04-21,1939.463978027704,1879.6442674355926,1997.1643648645857
2025-04-22,2009.6096014664931,1950.4324377181442,2072.696663146121
2025-04-23,2036.1367002978775,1974.1950624502524,2098.3045406656584
2025-04-24,1978.2469586087052,1913.8684028121925,2034.8518491265434
2025-04-25,1898.5504636872934,1836.5727194990438,1965.0060630826413
2025-04-26,1845.934174334946,1788.2490506675329,1904.6418291687703
2025-04-27,1867.9526328902896,1808.0443691943926,1930.3642088625174
2025-04-28,1946.9283379493497,1883.6070614870303,2012.449670326713
2025-04-29,2016.6498593535016,1957.848304171925,2079.4226541136454
2025-04-30,2042.804212020392,1984.1970978346997,2106.246928585254
2025-05-01,1984.5978341355528,1925.378917663265,2049.578337536796
2025-05-02,1904.6438416668564,1845.945951295371,1967.7418759981515
2025-05-03,1851.8305108246539,1790.723681668104,1914.734731036284
2025-05-04,1873.7120574980129,1814.527260925908,1937.2819457324556
2025-05-05,1952.6091267119082,1891.4816787938892,2011.257707193241
2025-05-06,2022.3070681785935,1959.5284189893528,2082.611837454581
2025-05-07,2048.4885076733626,1987.972072908164,2115.9086217238328
2025-05-08,1990.354551801218,1927.1106897279637,2048.36135393899
2025-05-09,1910.512289344909,1851.2736627606719,1973.2239466030392
2025-05-10,1857.843531541467,1796.6305373630303,1920.8870165164399
2025-05-11,1879.8958508342962,1815.9547186570044,1941.4522269953309
2025-05-12,1958.9833218195267,1895.781339206053,2017.0635285659048
2025-05-13,2028.8850315716425,1965.486819940646,2096.401737846848
2025-05-14,2055.2778609552233,1996.3084259135474,2123.357526384701
2025-05-15,1997.357867393795,1938.414996778885,2057.0995819902532
2025-05-16,1917.727926460105,1848.019452838513,1976.6893084982278
2025-05-17,1865.2665702705463,1803.0168677672395,1927.7690618684107
2025-05-18,1887.519079471634,1826.8701742978344,1949.0261408927795
2025-05-19,1966.7982314703002,1903.065603808865,2029.2642466236243
2025-05-20,2036.8827727509424,1977.3708684322748,2099.004455296272
2025-05-21,2063.450119228204,2001.8164272192214,2122.6762331634027
2025-05-22,2005.6976190664775,1948.8835585888469,2069.6430831597604
2025-05-23,1926.230040739561,1863.7827535356646,1991.5597026462851
2025-05-24,1873.9282309931825,1812.7819258527911,1931.3618039789478
2025-05-25,1896.3400072084773,1836.4499976590423,1957.2769560330864
2025-05-26,1975.7806952816502,1913.6607658040618,2036.046463354114
2025-05-27,2046.031389773938,1987.2889668652099,2110.9551027903226
2025-05-28,2072.7714493295834,2007.7721427605188,2131.5977954213977
2025-05-29,2015.1995706434793,1955.9914554414713,2077.3707403976077
2025-05-30,1935.9211120882258,1872.1354851132485,1995.1657647693132
2025-05-31,1883.8166191744776,1820.2349697859588,1943.0365708301745
2025-06-01,1906.4326227583058,1841.7690513532839,1968.600903635525
2025-06-02,1986.0821261593478,1925.6961618600985,2050.4004363542617
2025-06-03,2056.5428614615894,1996.1816914716123,2118.9231837460425
2025-06-04,2083.4898297923164,2024.206265440143,2144.8421543233057
2025-06-05,2026.116468868271,1965.244847822375,2081.197983438466
2025-06-06,1947.0221170954276,1880.9206194619717,2005.7590450264913
2025-06-07,1895.0807227640305,1830.2628504889753,1957.954674579829
2025-06-08,1917.8318639141326,1858.6938673306286,1981.646578754216
2025-06-09,1997.5814881286294,1938.201343761864,2060.999204821487
2025-06-10,2068.1004442664475,2008.9103861386868,2129.3761835116743
2025-06-11,2095.057311569114,2034.4530852637247,2157.5000752872584
2025-06-12,2037.6398592673834,1974.89519785036,2099.0750369106217
2025-06-13,1958.4427953388101,1893.6761482398567,2021.214026833296
2025-06-14,1906.3367422057602,1848.2659711162873,1965.4985850596693
2025-06-15,1928.8594944429344,1870.1451105342055,1989.6765739273992
2025-06-16,2008.3169578587124,1948.030082286559,2066.3576048616087
2025-06-17,2078.4818330279095,2013.9525483383375,2136.6469038632654
2025-06-18,2105.026541071269,2045.7196687586224,2162.1437880103135
2025-06-19,2047.1447187546987,1982.007660934242,2107.6164584332532
2025-06-20,1967.4389373282688,1902.6838831153702,2030.6913639800252
2025-06-21,1914.789580697965,1853.8950554552323,1971.794244920765
2025-06-22,1936.745937962337,1877.7618615227505,1999.860689414192
2025-06-23,2015.626911847808,1952.0593680373881,2073.4375016123277
2025-06-24,2085.2194105325734,2024.292246104141,2144.2262660023907
2025-06-25,2111.2109271895483,2049.3798524997615,2175.522703534314
2025-06-26,2052.8106428645788,1993.551080124492,2113.0810479586517
2025-06-27,1972.6367174304523,1906.0081205528218,2037.5004801544758
2025-06-28,1919.5847160493731,1852.762031113182,1979.151561217371
2025-06-29,1941.2182391762362,1882.6218111539395,1997.7503074940046
2025-06-30,2019.8691714655506,1960.1089105395613,2079.188037036916
2025-07-01,2089.33563127881,2030.1463095010497,2150.9024107265745
2025-07-02,2115.314139305265,2055.699863107915,2172.5862097597233
2025-07-03,2057.0203556129695,1994.9845785851562,2116.9794486587275
2025-07-04,1977.0760626709616,1919.254895149771,2032.0178861311806
2025-07-05,1924.3773532317186,1858.6422491313747,1981.5287475625003
2025-07-06,1946.4851008559613,1883.2379087143515,2009.8122158543747
2025-07-07,2025.7251361244632,1964.7428464894708,2086.2306450512415
2025-07-08,2095.88621556351,2035.1977715201917,2153.8025445873836
2025-07-09,2122.652304550489,2063.3596804103036,2182.9101212773494
2025-07-10,2065.2235235370244,2001.5523694959136,2125.111638735956
2025-07-11,1986.2034323493617,1923.176600118735,2049.087267737968
2025-07-12,1934.4676058767272,1872.7996816171235,1996.0309052477419
2025-07-13,1957.5545706496907,1898.8274627562012,2014.308169455282
2025-07-14,2037.766514548535,1979.3546407031822,2096.07312507443
2025-07-15,2108.867843583449,2049.6465101138992,2168.73714040906
2025-07-16,2136.51809199932,2073.960916930415,2201.6274296329584
2025-07-17,2079.8935184602183,2020.0814543911922,2144.6235233405464
2025-07-18,2001.575045396838,1936.8581605285365,2064.908031397793
2025-07-19,1950.4174765382422,1890.6530093641911,2012.4614678467497
2025-07-20,1973.9410437248168,1910.0900035633138,2032.58543941221
2025-07-21,2054.4326772928807,1994.871187955246,2117.1990155574936
2025-07-22,2125.645056962865,2058.87113113387,2179.5477452692858
2025-07-23,2153.229933958493,2087.3316765820923,2215.636154895122
2025-07-24,2096.3600435312533,2033.3206560455553,2155.7735675691943
2025-07-25,2017.6172537784648,1956.6475614906592,2080.0905583802974
2025-07-26,1965.8618773293592,1902.098531960576,2028.5630794182625
2025-07-27,1988.6241916059453,1926.836862181493,2047.820824446766
2025-07-28,2068.2055598201277,2008.3851511184646,2136.644904601802
2025-07-29,2138.3772109091833,2077.646781169223,2200.518046881934
2025-07-30,2164.813173818327,2108.944652410431,2223.1821587539284
2025-07-31,2106.711693363777,2043.5311939116411,2169.497156850399
2025-08-01,2026.6827847912223,1962.6452433638074,2089.726172818746
2025-08-02,1973.6168677854973,1911.1334769652253,2033.6504457321412
2025-08-03,1995.0755423985813,1932.886492367546,2057.016494947406
2025-08-04,2073.391917984876,2018.3548493874007,2134.570241655786
2025-08-05,2142.368573944102,2081.7046825542498,2202.0180428364138
2025-08-06,2167.7096693995773,2105.4379474685684,2226.0812522485703
2025-08-07,2108.6415512997705,2046.1669664495676,2171.9948882800077
2025-08-08,2027.7995402318475,1965.9767295595584,2088.1433497411977
2025-08-09,1974.0958561758996,1910.2009641116783,2036.1862424493236
2025-08-10,1995.1097668411528,1931.2006380966961,2059.037998590793
2025-08-11,2073.1873879403197,2010.3512308985546,2134.9769678706652
2025-08-12,2142.1392300665866,2083.51080450738,2201.3892509574
2025-08-13,2167.6720222500276,2110.9203597842234,2228.803072016891
2025-08-14,2109.0091713359234,2049.545316162565,2173.410359466473
2025-08-15,2028.777542518124,1966.7075614429768,2095.3743758439505
2025-08-16,1975.8755254669895,1908.9445396815195,2035.3526189919821
2025-08-17,1997.8634669704932,1935.7212710811223,2058.8527156159353
2025-08-18,2077.0638937763606,2014.095986535247,2134.8859088332238
2025-08-19,2147.2596107964227,2086.934653986535,2206.9125563481743
2025-08-20,2174.1261916317317,2112.4917650947973,2232.7690769117453
2025-08-21,2116.8532041345716,2058.824570688663,2179.049555928661
2025-08-22,2038.0318370403086,1976.574783193369,2094.355617955951
2025-08-23,1986.523870407162,1925.6221470660887,2051.557947257892
2025-08-24,2009.853047274435,1947.2440231377263,2067.321764801335
2025-08-25,2090.306245527126,2025.2021177365361,2150.0882921266843
2025-08-26,2161.632509896691,2098.515137883005,2219.794859244701
2025-08-27,2189.4764360018958,2130.0149625941563,2244.8667701459794
2025-08-28,2133.000224926072,2071.5081482732135,2197.9491674311294
2025-08-29,2054.7720516786744,1994.6200002806224,2117.488296898694
2025-08-30,2003.6356697452038,1944.5605127906003,2067.072606367363
2025-08-31,2027.1022913421987,1962.138382291548,2089.20690492946
2025-09-01,2107.4521278169254,2044.0872342273299,2172.8417724814453
2025-09-02,2178.4336392456125,2115.52744107573,2236.0899680447924
2025-09-03,2205.6969782533192,2142.2046098197097,2271.2842530892
2025-09-04,2148.4159438846996,2090.5201975225054,2211.0666488649003
2025-09-05,2069.1760905206006,2010.0222553229025,2130.359862299282
2025-09-06,2016.8439199986415,1953.5123850479306,2081.2316627470177
2025-09-07,2038.9582066560927,1975.548679932007,2098.6696495521587
2025-09-08,2117.8308537706553,2050.2708599923203,2176.364231486791
2025-09-09,2187.2453480247586,2126.7382411907033,2248.8844204040033
2025-09-10,2212.889317688667,2147.898623252578,2276.056284173504
2025-09-11,2153.975533559565,2092.8532766953545,2218.5066527524787
2025-09-12,2073.129022791248,2009.2425306519287,2137.41105073562
2025-09-13,2019.2552501378918,1955.2194040872143,2082.3319345729005
2025-09-14,2039.9304432418776,1980.097833493914,2100.4122474286205
2025-09-15,2117.5014871227463,2054.6613315848294,2180.831560811986
2025-09-16,2185.7834802594857,2121.3663815780965,2246.003731639667
2025-09-17,2210.491482056235,2146.6841097154215,2271.173580180547
2025-09-18,2150.860812536093,2087.8315678753215,2217.5142295103433
2025-09-19,2069.533593262421,2006.5163152852656,2132.755022261371
2025-09-20,2015.4264994516684,1955.204507712149,2078.3870002412477
2025-09-21,2036.1208114633837,1969.456347834054,2095.3731205637737
2025-09-22,2113.96219818119,2051.052276636678,2177.130059531407
2025-09-23,2182.758327618478,2121.5835219751307,2244.158833578612
2025-09-24,2208.2108329799025,2148.827170213491,2274.32685901377
2025-09-25,2149.53598899481,2087.6660135884345,2219.134043305193
2025-09-26,2069.351777184308,2006.7322872775096,2130.4347560449637
2025-09-27,2016.5462956587007,1952.979138133706,2078.524841244589
2025-09-28,2038.6685836222266,1978.122465017907,2099.998685511231
